x
6427	2.47314542158649
6431	2.32215723235683
28982	1.8567708748528
6428	1.82141846012947
27338	1.67088363109954
9221	1.60282805894652
105372481	1.4299049609418
8884	1.39690411864709
80762	1.39169600484433
51075	1.37137836799276
26284	1.37096515812283
3848	1.35937899276767
9295	1.34940850566744
102157402	1.3320688688347
7298	1.32696354209232
4697	1.28804263310604
11319	1.2878157148566
8878	1.26216279281146
23210	1.24777216328534
1786	1.21855069114473
3857	1.21262240240829
10923	1.20543854045199
24137	1.19923384507121
991	1.19297469865657
3838	1.18825343203765
79829	1.18446402952838
85865	1.17745691473201
10440	1.16139837688446
5575	1.13008608848922
23649	1.12939780691204
7343	1.12887499811501
51747	1.11949310943526
140469	1.10952391471523
3835	1.10885467560783
4502	1.08756793728208
93621	1.08566249990949
5111	1.07803203049241
4240	1.04942462065561
29777	1.04433554320895
9188	1.03782631981814
10615	1.03132531337736
84888	1.01455890233143
221927	1.01379148969942
7150	1.01308980925035
9774	1.01250388136134
23310	1.00463658530236
51042	1.00331914849244
83475	1.00083204697599
4354	0.997441576163194
10197	0.985640576567899
29901	0.985210079946118
5935	0.983670687354035
1655	0.962749227286295
113251	0.96229859448432
332	0.955579514003361
29128	0.954174959595523
140890	0.944805521932096
29089	0.937715688230679
1164	0.937007854172609
6386	0.927975280026381
84665	0.926900629992627
4176	0.923836486864968
1277	0.923164474890669
4839	0.922285602643814
552889	0.921639602601967
4150	0.913538529220538
51241	0.913341924717624
51512	0.911082029821305
81892	0.907287844418867
113178	0.903471458788012
80727	0.902845982299198
754	0.902198668344102
8520	0.884762881543814
9584	0.88303881893809
3006	0.881924865884994
9414	0.879151465906709
51070	0.878804319963088
100101267	0.876945720163089
54606	0.875806642159144
84946	0.874746264701269
51154	0.873043550611477
4430	0.863433289709178
29896	0.859838055689636
51631	0.855656899778353
1836	0.853783977328018
4771	0.84562325814494
10544	0.84524192067898
118487	0.844004940702192
55665	0.840654157147878
4931	0.837667635087776
79913	0.836687252448286
4175	0.836597295930872
4172	0.836553073126527
11345	0.836302298683538
79080	0.835327621318058
84153	0.834796095358566
22868	0.831381057511809
286262	0.829012079249033
26156	0.82532970760445
4174	0.825003541824884
79693	0.824769610705001
163126	0.82279157226165
84331	0.822166728411748
2091	0.820731681541812
4171	0.816680168833976
3964	0.810215429229942
550	0.808144047001811
10849	0.803138336700997
51202	0.800171505559909
613	0.798764849289881
23397	0.798347276720339
140459	0.796419301544596
5982	0.796052396002533
253635	0.793007214879978
3301	0.792804639724494
29127	0.791233060345661
7037	0.78925299188337
55183	0.787601085203647
23246	0.784970505518185
147841	0.781471792756573
51155	0.781388817988393
29889	0.778920961661044
6193	0.778502999151293
2030	0.77602194868825
56931	0.775105523374453
54815	0.773330501737096
57405	0.771247744009525
5359	0.768155794093932
23212	0.767811794076767
22974	0.765591381794458
10458	0.765003214603361
26263	0.764727663792669
10514	0.763614290546755
79607	0.76167480201466
58508	0.760949518021064
689	0.760685616270766
10360	0.758125808920063
4898	0.756136978367874
4155	0.753765740058618
10556	0.753142283843673
27340	0.752626603641392
54865	0.752174157445129
23277	0.751213092809568
2926	0.749527837774746
7913	0.748596250862988
51434	0.745990326812265
10362	0.7454059189524
9692	0.744830764970843
56986	0.74436763580956
55109	0.744064442411883
9052	0.742815630634745
